"release","BA1-ADS","BA1-AIS","BA1-ACS","BA1-RCS","BA1-RIS","BA2-ADS","BA2-AIS","BA2-ACS","BA2-RCS","BA2-RIS","BA3-ADS","BA3-AIS","BA3-ACS","BA3-RCS","BA3-RIS","BA4-ADS","BA4-AIS","BA4-ACS","BA4-RCS","BA4-RIS","BA5-ADS","BA5-AIS","BA5-ACS","BA5-RCS","BA5-RIS","BA6-ADS","BA6-AIS","BA6-ACS","BA6-RCS","BA6-RIS","BA7-ADS","BA7-AIS","BA7-ACS","BA7-RCS","BA7-RIS","BA8-ADS","BA8-AIS","BA8-ACS","BA8-RCS","BA8-RIS","BA9-ADS","BA9-AIS","BA9-ACS","BA9-RCS","BA9-RIS","BA10-ADS","BA10-AIS","BA10-ACS","BA10-RCS","BA10-RIS","BA11-ADS","BA11-AIS","BA11-ACS","BA11-RCS","BA11-RIS","BA12-ADS","BA12-AIS","BA12-ACS","BA12-RCS","BA12-RIS","BA13-ADS","BA13-AIS","BA13-ACS","BA13-RCS","BA13-RIS","BA14-ADS","BA14-AIS","BA14-ACS","BA14-RCS","BA14-RIS","BA15-ADS","BA15-AIS","BA15-ACS","BA15-RCS","BA15-RIS","BA16-ADS","BA16-AIS","BA16-ACS","BA16-RCS","BA16-RIS","BA17-ADS","BA17-AIS","BA17-ACS","BA17-RCS","BA17-RIS","BA18-ADS","BA18-AIS","BA18-ACS","BA18-RCS","BA18-RIS","BA19-ADS","BA19-AIS","BA19-ACS","BA19-RCS","BA19-RIS","BA20-ADS","BA20-AIS","BA20-ACS","BA20-RCS","BA20-RIS","BA21-ADS","BA21-AIS","BA21-ACS","BA21-RCS","BA21-RIS","BA22-ADS","BA22-AIS","BA22-ACS","BA22-RCS","BA22-RIS","CPS1-ADS","CPS1-AIS","CPS1-ACS","CPS1-RCS","CPS1-RIS","GTW-ADS","GTW-AIS","GTW-ACS","GTW-RCS","GTW-RIS","REG-ADS","REG-AIS","REG-ACS","REG-RCS","REG-RIS","CFG-ADS","CFG-AIS","CFG-ACS","CFG-RCS","CFG-RIS","TRC-ADS","TRC-AIS","TRC-ACS","TRC-RCS","TRC-RIS","MSV1-ADS","MSV1-AIS","MSV1-ACS","MSV1-RCS","MSV1-RIS","MSV2-ADS","MSV2-AIS","MSV2-ACS","MSV2-RCS","MSV2-RIS","MSV3-ADS","MSV3-AIS","MSV3-ACS","MSV3-RCS","MSV3-RIS","MSV4-ADS","MSV4-AIS","MSV4-ACS","MSV4-RCS","MSV4-RIS","MSV5-ADS","MSV5-AIS","MSV5-ACS","MSV5-RCS","MSV5-RIS","MSV6-ADS","MSV6-AIS","MSV6-ACS","MSV6-RCS","MSV6-RIS","MSV7-ADS","MSV7-AIS","MSV7-ACS","MSV7-RCS","MSV7-RIS","MSV8-ADS","MSV8-AIS","MSV8-ACS","MSV8-RCS","MSV8-RIS","MSV9-ADS","MSV9-AIS","MSV9-ACS","MSV9-RCS","MSV9-RIS","MSV10-ADS","MSV10-AIS","MSV10-ACS","MSV10-RCS","MSV10-RIS","MSV11-ADS","MSV11-AIS","MSV11-ACS","MSV11-RCS","MSV11-RIS","MSV12-ADS","MSV12-AIS","MSV12-ACS","MSV12-RCS","MSV12-RIS","MSV13-ADS","MSV13-AIS","MSV13-ACS","MSV13-RCS","MSV13-RIS","MSV14-ADS","MSV14-AIS","MSV14-ACS","MSV14-RCS","MSV14-RIS","MSV15-ADS","MSV15-AIS","MSV15-ACS","MSV15-RCS","MSV15-RIS","MSV16-ADS","MSV16-AIS","MSV16-ACS","MSV16-RCS","MSV16-RIS","MSV17-ADS","MSV17-AIS","MSV17-ACS","MSV17-RCS","MSV17-RIS","MSV18-ADS","MSV18-AIS","MSV18-ACS","MSV18-RCS","MSV18-RIS"
"11","3.0","5.0","15.0","0.08823529411764706","0.14705882352941177","14.0","4.0","56.0","0.4117647058823529","0.11764705882352941","3.0","2.0","6.0","0.08823529411764706","0.058823529411764705","2.0","2.0","4.0","0.058823529411764705","0.058823529411764705","4.0","2.0","8.0","0.11764705882352941","0.058823529411764705","2.0","2.0","4.0","0.058823529411764705","0.058823529411764705","5.0","1.0","5.0","0.14705882352941177","0.029411764705882353","3.0","1.0","3.0","0.08823529411764706","0.029411764705882353","2.0","2.0","4.0","0.058823529411764705","0.058823529411764705","3.0","1.0","3.0","0.08823529411764706","0.029411764705882353","4.0","1.0","4.0","0.11764705882352941","0.029411764705882353","2.0","2.0","4.0","0.058823529411764705","0.058823529411764705","5.0","2.0","10.0","0.14705882352941177","0.058823529411764705","3.0","1.0","3.0","0.08823529411764706","0.029411764705882353","2.0","2.0","4.0","0.058823529411764705","0.058823529411764705","4.0","2.0","8.0","0.11764705882352941","0.058823529411764705","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","4.0","1.0","4.0","0.11764705882352941","0.029411764705882353","3.0","1.0","3.0","0.08823529411764706","0.029411764705882353","3.0","1.0","3.0","0.08823529411764706","0.029411764705882353","4.0","1.0","4.0","0.11764705882352941","0.029411764705882353","5.0","1.0","5.0","0.14705882352941177","0.029411764705882353","6.0","1.0","6.0","0.17647058823529413","0.029411764705882353","13.0","0.0","0.0","0.38235294117647056","0.0","1.0","31.0","31.0","0.029411764705882353","0.9117647058823529","1.0","15.0","15.0","0.029411764705882353","0.4411764705882353","1.0","28.0","28.0","0.029411764705882353","0.8235294117647058","4.0","1.0","4.0","0.11764705882352941","0.029411764705882353","3.0","1.0","3.0","0.08823529411764706","0.029411764705882353","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"12","3.0","5.0","15.0","0.08823529411764706","0.14705882352941177","14.0","4.0","56.0","0.4117647058823529","0.11764705882352941","3.0","2.0","6.0","0.08823529411764706","0.058823529411764705","2.0","2.0","4.0","0.058823529411764705","0.058823529411764705","4.0","2.0","8.0","0.11764705882352941","0.058823529411764705","2.0","2.0","4.0","0.058823529411764705","0.058823529411764705","5.0","1.0","5.0","0.14705882352941177","0.029411764705882353","3.0","1.0","3.0","0.08823529411764706","0.029411764705882353","2.0","2.0","4.0","0.058823529411764705","0.058823529411764705","3.0","1.0","3.0","0.08823529411764706","0.029411764705882353","4.0","1.0","4.0","0.11764705882352941","0.029411764705882353","2.0","2.0","4.0","0.058823529411764705","0.058823529411764705","5.0","2.0","10.0","0.14705882352941177","0.058823529411764705","3.0","1.0","3.0","0.08823529411764706","0.029411764705882353","2.0","2.0","4.0","0.058823529411764705","0.058823529411764705","4.0","2.0","8.0","0.11764705882352941","0.058823529411764705","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","4.0","1.0","4.0","0.11764705882352941","0.029411764705882353","3.0","1.0","3.0","0.08823529411764706","0.029411764705882353","3.0","1.0","3.0","0.08823529411764706","0.029411764705882353","4.0","1.0","4.0","0.11764705882352941","0.029411764705882353","5.0","1.0","5.0","0.14705882352941177","0.029411764705882353","6.0","1.0","6.0","0.17647058823529413","0.029411764705882353","13.0","0.0","0.0","0.38235294117647056","0.0","1.0","31.0","31.0","0.029411764705882353","0.9117647058823529","1.0","15.0","15.0","0.029411764705882353","0.4411764705882353","1.0","28.0","28.0","0.029411764705882353","0.8235294117647058","4.0","1.0","4.0","0.11764705882352941","0.029411764705882353","3.0","1.0","3.0","0.08823529411764706","0.029411764705882353","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"13","3.0","5.0","15.0","0.08333333333333333","0.1388888888888889","14.0","4.0","56.0","0.3888888888888889","0.1111111111111111","3.0","2.0","6.0","0.08333333333333333","0.05555555555555555","2.0","2.0","4.0","0.05555555555555555","0.05555555555555555","4.0","2.0","8.0","0.1111111111111111","0.05555555555555555","2.0","2.0","4.0","0.05555555555555555","0.05555555555555555","5.0","1.0","5.0","0.1388888888888889","0.027777777777777776","3.0","1.0","3.0","0.08333333333333333","0.027777777777777776","2.0","2.0","4.0","0.05555555555555555","0.05555555555555555","3.0","1.0","3.0","0.08333333333333333","0.027777777777777776","4.0","1.0","4.0","0.1111111111111111","0.027777777777777776","2.0","2.0","4.0","0.05555555555555555","0.05555555555555555","5.0","2.0","10.0","0.1388888888888889","0.05555555555555555","3.0","1.0","3.0","0.08333333333333333","0.027777777777777776","2.0","2.0","4.0","0.05555555555555555","0.05555555555555555","4.0","2.0","8.0","0.1111111111111111","0.05555555555555555","2.0","1.0","2.0","0.05555555555555555","0.027777777777777776","4.0","1.0","4.0","0.1111111111111111","0.027777777777777776","3.0","1.0","3.0","0.08333333333333333","0.027777777777777776","3.0","1.0","3.0","0.08333333333333333","0.027777777777777776","4.0","1.0","4.0","0.1111111111111111","0.027777777777777776","5.0","1.0","5.0","0.1388888888888889","0.027777777777777776","6.0","1.0","6.0","0.16666666666666666","0.027777777777777776","15.0","0.0","0.0","0.4166666666666667","0.0","1.0","33.0","33.0","0.027777777777777776","0.9166666666666666","1.0","16.0","16.0","0.027777777777777776","0.4444444444444444","1.0","29.0","29.0","0.027777777777777776","0.8055555555555556","4.0","1.0","4.0","0.1111111111111111","0.027777777777777776","3.0","2.0","6.0","0.08333333333333333","0.05555555555555555","2.0","1.0","2.0","0.05555555555555555","0.027777777777777776","1.0","1.0","1.0","0.027777777777777776","0.027777777777777776","2.0","1.0","2.0","0.05555555555555555","0.027777777777777776","2.0","1.0","2.0","0.05555555555555555","0.027777777777777776","2.0","1.0","2.0","0.05555555555555555","0.027777777777777776","3.0","1.0","3.0","0.08333333333333333","0.027777777777777776","2.0","1.0","2.0","0.05555555555555555","0.027777777777777776","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"14","4.0","5.0","20.0","0.10810810810810811","0.13513513513513514","14.0","4.0","56.0","0.3783783783783784","0.10810810810810811","3.0","2.0","6.0","0.08108108108108109","0.05405405405405406","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","4.0","2.0","8.0","0.10810810810810811","0.05405405405405406","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","5.0","1.0","5.0","0.13513513513513514","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","4.0","1.0","4.0","0.10810810810810811","0.02702702702702703","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","5.0","2.0","10.0","0.13513513513513514","0.05405405405405406","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","4.0","2.0","8.0","0.10810810810810811","0.05405405405405406","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","4.0","1.0","4.0","0.10810810810810811","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","4.0","1.0","4.0","0.10810810810810811","0.02702702702702703","5.0","1.0","5.0","0.13513513513513514","0.02702702702702703","6.0","1.0","6.0","0.16216216216216217","0.02702702702702703","15.0","0.0","0.0","0.40540540540540543","0.0","1.0","34.0","34.0","0.02702702702702703","0.918918918918919","1.0","17.0","17.0","0.02702702702702703","0.4594594594594595","1.0","29.0","29.0","0.02702702702702703","0.7837837837837838","4.0","1.0","4.0","0.10810810810810811","0.02702702702702703","3.0","2.0","6.0","0.08108108108108109","0.05405405405405406","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"15","4.0","5.0","20.0","0.10810810810810811","0.13513513513513514","14.0","4.0","56.0","0.3783783783783784","0.10810810810810811","3.0","2.0","6.0","0.08108108108108109","0.05405405405405406","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","4.0","2.0","8.0","0.10810810810810811","0.05405405405405406","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","5.0","1.0","5.0","0.13513513513513514","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","4.0","1.0","4.0","0.10810810810810811","0.02702702702702703","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","5.0","2.0","10.0","0.13513513513513514","0.05405405405405406","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","4.0","2.0","8.0","0.10810810810810811","0.05405405405405406","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","4.0","1.0","4.0","0.10810810810810811","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","4.0","1.0","4.0","0.10810810810810811","0.02702702702702703","5.0","1.0","5.0","0.13513513513513514","0.02702702702702703","6.0","1.0","6.0","0.16216216216216217","0.02702702702702703","15.0","0.0","0.0","0.40540540540540543","0.0","1.0","34.0","34.0","0.02702702702702703","0.918918918918919","1.0","17.0","17.0","0.02702702702702703","0.4594594594594595","1.0","29.0","29.0","0.02702702702702703","0.7837837837837838","4.0","1.0","4.0","0.10810810810810811","0.02702702702702703","3.0","2.0","6.0","0.08108108108108109","0.05405405405405406","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"16","4.0","5.0","20.0","0.10810810810810811","0.13513513513513514","14.0","4.0","56.0","0.3783783783783784","0.10810810810810811","3.0","2.0","6.0","0.08108108108108109","0.05405405405405406","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","4.0","2.0","8.0","0.10810810810810811","0.05405405405405406","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","5.0","1.0","5.0","0.13513513513513514","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","4.0","1.0","4.0","0.10810810810810811","0.02702702702702703","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","5.0","2.0","10.0","0.13513513513513514","0.05405405405405406","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","4.0","2.0","8.0","0.10810810810810811","0.05405405405405406","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","4.0","1.0","4.0","0.10810810810810811","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","4.0","1.0","4.0","0.10810810810810811","0.02702702702702703","5.0","1.0","5.0","0.13513513513513514","0.02702702702702703","6.0","1.0","6.0","0.16216216216216217","0.02702702702702703","15.0","0.0","0.0","0.40540540540540543","0.0","1.0","34.0","34.0","0.02702702702702703","0.918918918918919","1.0","17.0","17.0","0.02702702702702703","0.4594594594594595","1.0","29.0","29.0","0.02702702702702703","0.7837837837837838","4.0","1.0","4.0","0.10810810810810811","0.02702702702702703","3.0","2.0","6.0","0.08108108108108109","0.05405405405405406","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","4.0","5.0","20.0","0.10810810810810811","0.13513513513513514","14.0","4.0","56.0","0.3783783783783784","0.10810810810810811","3.0","2.0","6.0","0.08108108108108109","0.05405405405405406","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","4.0","2.0","8.0","0.10810810810810811","0.05405405405405406","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","5.0","1.0","5.0","0.13513513513513514","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","4.0","1.0","4.0","0.10810810810810811","0.02702702702702703","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","5.0","2.0","10.0","0.13513513513513514","0.05405405405405406","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","4.0","2.0","8.0","0.10810810810810811","0.05405405405405406","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","4.0","1.0","4.0","0.10810810810810811","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","4.0","1.0","4.0","0.10810810810810811","0.02702702702702703","5.0","1.0","5.0","0.13513513513513514","0.02702702702702703","6.0","1.0","6.0","0.16216216216216217","0.02702702702702703","15.0","0.0","0.0","0.40540540540540543","0.0","1.0","34.0","34.0","0.02702702702702703","0.918918918918919","1.0","17.0","17.0","0.02702702702702703","0.4594594594594595","1.0","29.0","29.0","0.02702702702702703","0.7837837837837838","4.0","1.0","4.0","0.10810810810810811","0.02702702702702703","3.0","2.0","6.0","0.08108108108108109","0.05405405405405406","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"18","4.0","5.0","20.0","0.1","0.125","14.0","4.0","56.0","0.35","0.1","3.0","3.0","9.0","0.075","0.075","2.0","2.0","4.0","0.05","0.05","4.0","2.0","8.0","0.1","0.05","2.0","2.0","4.0","0.05","0.05","5.0","1.0","5.0","0.125","0.025","3.0","1.0","3.0","0.075","0.025","2.0","2.0","4.0","0.05","0.05","3.0","1.0","3.0","0.075","0.025","4.0","1.0","4.0","0.1","0.025","2.0","2.0","4.0","0.05","0.05","5.0","2.0","10.0","0.125","0.05","3.0","1.0","3.0","0.075","0.025","2.0","2.0","4.0","0.05","0.05","4.0","2.0","8.0","0.1","0.05","2.0","1.0","2.0","0.05","0.025","4.0","1.0","4.0","0.1","0.025","3.0","1.0","3.0","0.075","0.025","3.0","1.0","3.0","0.075","0.025","5.0","1.0","5.0","0.125","0.025","5.0","2.0","10.0","0.125","0.05","6.0","1.0","6.0","0.15","0.025","17.0","0.0","0.0","0.425","0.0","1.0","37.0","37.0","0.025","0.925","1.0","19.0","19.0","0.025","0.475","1.0","30.0","30.0","0.025","0.75","4.0","1.0","4.0","0.1","0.025","3.0","2.0","6.0","0.075","0.05","2.0","1.0","2.0","0.05","0.025","1.0","1.0","1.0","0.025","0.025","2.0","1.0","2.0","0.05","0.025","2.0","1.0","2.0","0.05","0.025","2.0","1.0","2.0","0.05","0.025","3.0","1.0","3.0","0.075","0.025","2.0","1.0","2.0","0.05","0.025","2.0","1.0","2.0","0.05","0.025","2.0","1.0","2.0","0.05","0.025","2.0","1.0","2.0","0.05","0.025","4.0","1.0","4.0","0.1","0.025","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","4.0","5.0","20.0","0.1","0.125","14.0","4.0","56.0","0.35","0.1","3.0","3.0","9.0","0.075","0.075","2.0","2.0","4.0","0.05","0.05","4.0","2.0","8.0","0.1","0.05","2.0","2.0","4.0","0.05","0.05","5.0","1.0","5.0","0.125","0.025","3.0","1.0","3.0","0.075","0.025","2.0","2.0","4.0","0.05","0.05","3.0","1.0","3.0","0.075","0.025","4.0","1.0","4.0","0.1","0.025","2.0","2.0","4.0","0.05","0.05","5.0","2.0","10.0","0.125","0.05","3.0","1.0","3.0","0.075","0.025","2.0","2.0","4.0","0.05","0.05","4.0","2.0","8.0","0.1","0.05","2.0","1.0","2.0","0.05","0.025","4.0","1.0","4.0","0.1","0.025","3.0","1.0","3.0","0.075","0.025","3.0","1.0","3.0","0.075","0.025","5.0","1.0","5.0","0.125","0.025","5.0","2.0","10.0","0.125","0.05","6.0","1.0","6.0","0.15","0.025","17.0","0.0","0.0","0.425","0.0","1.0","37.0","37.0","0.025","0.925","1.0","19.0","19.0","0.025","0.475","1.0","30.0","30.0","0.025","0.75","4.0","1.0","4.0","0.1","0.025","3.0","2.0","6.0","0.075","0.05","2.0","1.0","2.0","0.05","0.025","1.0","1.0","1.0","0.025","0.025","2.0","1.0","2.0","0.05","0.025","2.0","1.0","2.0","0.05","0.025","2.0","1.0","2.0","0.05","0.025","3.0","1.0","3.0","0.075","0.025","2.0","1.0","2.0","0.05","0.025","2.0","1.0","2.0","0.05","0.025","2.0","1.0","2.0","0.05","0.025","2.0","1.0","2.0","0.05","0.025","4.0","1.0","4.0","0.1","0.025","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"20","4.0","5.0","20.0","0.0975609756097561","0.12195121951219512","14.0","4.0","56.0","0.34146341463414637","0.0975609756097561","3.0","3.0","9.0","0.07317073170731707","0.07317073170731707","2.0","2.0","4.0","0.04878048780487805","0.04878048780487805","4.0","2.0","8.0","0.0975609756097561","0.04878048780487805","2.0","2.0","4.0","0.04878048780487805","0.04878048780487805","5.0","1.0","5.0","0.12195121951219512","0.024390243902439025","3.0","1.0","3.0","0.07317073170731707","0.024390243902439025","2.0","2.0","4.0","0.04878048780487805","0.04878048780487805","3.0","1.0","3.0","0.07317073170731707","0.024390243902439025","4.0","1.0","4.0","0.0975609756097561","0.024390243902439025","2.0","2.0","4.0","0.04878048780487805","0.04878048780487805","5.0","2.0","10.0","0.12195121951219512","0.04878048780487805","3.0","1.0","3.0","0.07317073170731707","0.024390243902439025","2.0","2.0","4.0","0.04878048780487805","0.04878048780487805","4.0","2.0","8.0","0.0975609756097561","0.04878048780487805","2.0","1.0","2.0","0.04878048780487805","0.024390243902439025","4.0","1.0","4.0","0.0975609756097561","0.024390243902439025","3.0","1.0","3.0","0.07317073170731707","0.024390243902439025","3.0","1.0","3.0","0.07317073170731707","0.024390243902439025","5.0","1.0","5.0","0.12195121951219512","0.024390243902439025","5.0","2.0","10.0","0.12195121951219512","0.04878048780487805","6.0","1.0","6.0","0.14634146341463414","0.024390243902439025","18.0","0.0","0.0","0.43902439024390244","0.0","1.0","38.0","38.0","0.024390243902439025","0.926829268292683","1.0","20.0","20.0","0.024390243902439025","0.4878048780487805","1.0","30.0","30.0","0.024390243902439025","0.7317073170731707","4.0","1.0","4.0","0.0975609756097561","0.024390243902439025","3.0","3.0","9.0","0.07317073170731707","0.07317073170731707","2.0","1.0","2.0","0.04878048780487805","0.024390243902439025","1.0","1.0","1.0","0.024390243902439025","0.024390243902439025","2.0","1.0","2.0","0.04878048780487805","0.024390243902439025","2.0","1.0","2.0","0.04878048780487805","0.024390243902439025","2.0","1.0","2.0","0.04878048780487805","0.024390243902439025","3.0","1.0","3.0","0.07317073170731707","0.024390243902439025","2.0","1.0","2.0","0.04878048780487805","0.024390243902439025","2.0","1.0","2.0","0.04878048780487805","0.024390243902439025","2.0","1.0","2.0","0.04878048780487805","0.024390243902439025","2.0","1.0","2.0","0.04878048780487805","0.024390243902439025","4.0","1.0","4.0","0.0975609756097561","0.024390243902439025","3.0","1.0","3.0","0.07317073170731707","0.024390243902439025","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
